Postal Code,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables
10024,127.764,2,0.1,21.294,2015,5,8,0,0,0,1,1,0,0,0,1,0,0
53711,459.92,4,0.0,41.3928,2017,12,8,0,0,0,1,1,0,0,1,0,0,0
6460,638.82,9,0.0,185.2578,2017,6,29,1,0,0,0,0,1,0,1,0,0,0
6460,25.16,2,0.0,8.5544,2017,6,29,1,0,0,0,0,1,0,0,0,1,0
90049,19.3,2,0.0,5.79,2014,1,20,0,0,0,1,1,0,0,0,0,1,0
94533,26.48,1,0.0,10.0624,2017,3,28,1,0,0,0,0,1,0,0,0,1,0
94533,21.56,7,0.0,6.8992,2017,3,28,1,0,0,0,0,1,0,0,0,1,0
60089,355.455,3,0.5,-184.8366,2014,5,30,0,0,0,1,1,0,0,0,0,0,1
40475,866.4,4,0.0,225.264,2016,2,3,0,0,0,1,1,0,0,0,1,0,0
27604,46.152,3,0.2,12.1149,2015,8,11,0,0,0,1,1,0,0,0,0,1,0
92630,54.92,4,0.0,19.7712,2017,8,12,1,0,0,0,1,0,0,0,0,1,0
11561,1448.82,10,0.1,209.274,2015,11,3,1,0,0,0,0,1,0,0,1,0,0
90032,14.91,3,0.0,4.6221,2015,9,24,0,0,0,1,0,1,0,0,0,1,0
90036,638.288,7,0.2,-31.9144,2016,4,12,0,0,0,1,1,0,0,0,1,0,0
90008,112.648,1,0.2,11.2648,2014,11,11,0,0,0,1,1,0,0,0,1,0,0
97477,217.764,6,0.7,-384.7164,2017,10,2,0,0,0,1,1,0,0,1,0,0,0
32216,12.32,5,0.2,1.848,2017,4,10,0,0,1,0,0,1,0,0,0,1,0
93309,72.784,1,0.2,0.0,2017,9,29,1,0,0,0,1,0,0,0,1,0,0
93309,51.75,1,0.0,15.525,2017,9,29,1,0,0,0,1,0,0,0,0,1,0
10011,117.36,4,0.0,36.3816,2014,9,29,0,0,1,0,1,0,0,0,0,1,0
60610,421.372,2,0.3,-6.0196,2014,8,20,0,0,1,0,1,0,0,0,1,0,0
75220,205.9992,3,0.32,-27.2646,2017,11,13,0,0,0,1,0,1,0,1,0,0,0
37421,132.224,4,0.2,-18.1808,2016,2,6,0,0,0,1,0,1,0,0,0,1,0
92037,91.96,2,0.0,15.6332,2015,3,22,0,0,0,1,0,1,0,0,0,1,0
94122,285.48,5,0.2,-10.7055,2017,5,12,0,0,0,1,0,1,0,0,0,0,1
10035,90.801,1,0.1,14.1246,2017,9,3,0,0,1,0,0,0,1,0,1,0,0
10035,181.764,2,0.1,-8.0784,2017,9,3,0,0,1,0,0,0,1,0,1,0,0
47374,581.96,2,0.0,104.7528,2016,12,3,0,0,0,1,1,0,0,0,0,0,1
47374,29.98,1,0.0,8.0946,2016,12,3,0,0,0,1,1,0,0,0,1,0,0
28027,363.92,5,0.2,0.0,2016,7,21,0,0,0,1,1,0,0,0,1,0,0
22204,47.98,2,0.0,11.0354,2015,9,22,0,0,1,0,0,0,1,0,0,1,0
92105,80.96,4,0.0,29.1456,2015,11,17,0,0,0,1,1,0,0,0,0,1,0
92105,225.568,2,0.2,2.8196,2015,11,17,0,0,0,1,1,0,0,0,1,0,0
92105,36.6,3,0.0,15.372,2015,11,17,0,0,0,1,1,0,0,0,0,1,0
55113,29.22,3,0.0,12.8568,2015,11,10,0,0,0,1,0,0,1,0,0,1,0
75220,14.76,5,0.6,-11.439,2015,8,5,0,0,0,1,0,1,0,0,0,1,0
94521,239.666,2,0.15,14.098,2017,9,3,0,0,1,0,1,0,0,1,0,0,0
72032,301.96,2,0.0,45.294,2015,11,1,0,0,0,1,1,0,0,0,0,0,1
6450,1133.35,5,0.0,294.671,2014,8,5,0,0,1,0,0,1,0,0,1,0,0
82001,1603.136,4,0.2,100.196,2016,11,7,0,0,0,1,0,0,1,0,1,0,0
92804,1293.488,7,0.2,80.843,2016,6,14,0,1,0,0,0,1,0,0,0,0,1
47401,127.95,3,0.0,21.7515,2016,9,24,0,0,0,1,1,0,0,0,0,1,0
92105,801.568,2,0.2,50.098,2016,9,18,0,0,0,1,0,1,0,0,1,0,0
92105,885.528,9,0.2,-99.6219,2016,9,18,0,0,0,1,0,1,0,0,1,0,0
94109,28.28,2,0.0,7.3528,2016,3,13,0,0,1,0,0,1,0,0,0,1,0
47374,71.12,4,0.0,22.0472,2016,4,3,0,0,0,1,1,0,0,0,0,1,0
7090,31.56,3,0.0,10.4148,2016,11,27,0,0,0,1,0,1,0,0,0,1,0
95123,14.52,3,0.0,5.6628,2016,12,2,0,0,0,1,0,1,0,0,0,1,0
10035,199.764,2,0.1,8.8784,2015,9,17,0,0,0,1,1,0,0,0,1,0,0
10035,2003.92,5,0.2,-25.049,2015,9,17,0,0,0,1,1,0,0,1,0,0,0
10011,313.176,2,0.4,-120.0508,2016,11,26,0,0,1,0,0,1,0,0,0,0,1
35601,1215.92,8,0.0,316.1392,2014,4,8,0,0,0,1,0,1,0,0,0,0,1
72701,8.92,4,0.0,3.9248,2014,10,11,0,0,0,1,0,1,0,0,0,1,0
19120,87.21,3,0.5,-45.3492,2017,7,7,1,0,0,0,1,0,0,1,0,0,0
98103,25.4,5,0.0,8.636,2016,7,4,0,1,0,0,0,0,1,0,0,1,0
90036,6.28,1,0.0,2.6376,2014,8,25,0,0,0,1,0,1,0,0,0,1,0
19601,23.968,2,0.2,7.7896,2014,11,11,0,0,1,0,0,1,0,0,0,1,0
19601,521.96,4,0.5,-250.5408,2014,11,11,0,0,1,0,0,1,0,1,0,0,0
94109,770.352,3,0.2,77.0352,2016,3,12,0,0,1,0,0,1,0,0,1,0,0
90045,21.12,4,0.0,6.5472,2017,2,9,0,0,1,0,0,1,0,0,0,1,0
92105,43.02,3,0.0,15.4872,2014,7,20,1,0,0,0,1,0,0,0,0,1,0
10024,240.784,1,0.2,30.098,2017,2,6,0,0,0,1,1,0,0,1,0,0,0
74133,429.9,5,0.0,111.774,2014,9,7,0,0,0,1,0,0,1,0,0,0,1
74133,161.96,2,0.0,45.3488,2014,9,7,0,0,0,1,0,0,1,0,1,0,0
39401,185.58,6,0.0,76.0878,2016,7,19,0,0,0,1,1,0,0,0,0,1,0
39401,504.9,5,0.0,126.225,2016,7,19,0,0,0,1,1,0,0,1,0,0,0
90049,184.752,3,0.2,-20.7846,2017,9,15,0,0,0,1,1,0,0,0,1,0,0
43229,458.43,5,0.3,-137.529,2016,12,11,0,1,0,0,0,1,0,0,1,0,0
43229,328.59,3,0.4,-147.8655,2016,12,11,0,1,0,0,0,1,0,0,0,0,1
83605,338.352,3,0.2,4.2294,2014,12,10,0,0,0,1,0,1,0,0,1,0,0
85023,87.96,3,0.2,7.6965,2014,12,13,0,0,0,1,0,1,0,0,0,1,0
90004,19.76,4,0.0,8.2992,2017,9,7,0,0,0,1,1,0,0,0,0,1,0
12180,109.764,2,0.1,8.5372,2015,11,2,0,0,0,1,1,0,0,0,1,0,0
29501,127.95,3,0.0,21.7515,2017,4,1,1,0,0,0,0,1,0,0,0,1,0
90049,91.96,2,0.0,15.6332,2014,4,6,0,0,0,1,0,1,0,0,0,1,0
90049,33.11,7,0.0,12.9129,2014,4,6,0,0,0,1,0,1,0,0,0,1,0
33142,239.24,1,0.2,23.924,2017,7,6,0,1,0,0,1,0,0,0,1,0,0
3060,21.12,4,0.0,6.5472,2016,12,25,0,0,0,1,0,1,0,0,0,1,0
90036,15.24,3,0.0,5.1816,2015,12,14,0,0,0,1,0,0,1,0,0,1,0
40324,42.6,3,0.0,16.614,2016,9,4,0,0,0,1,1,0,0,0,0,1,0
85635,14.368,2,0.2,3.9512,2016,2,4,0,0,0,1,1,0,0,0,0,1,0
37918,314.352,3,0.2,-35.3646,2017,5,19,0,0,1,0,0,1,0,0,1,0,0
85705,238.152,3,0.2,89.307,2015,9,3,0,0,0,1,0,1,0,0,0,1,0
55407,692.94,3,0.0,173.235,2016,6,9,0,0,0,1,0,0,1,0,0,0,1
43130,28.0,4,0.2,7.7,2016,9,23,0,0,1,0,0,0,1,0,0,1,0
90712,518.272,8,0.2,-97.176,2017,5,20,0,0,0,1,0,0,1,0,1,0,0
90712,6.98,1,0.0,3.3504,2017,5,20,0,0,0,1,0,0,1,0,0,1,0
10011,191.82,3,0.0,61.3824,2016,9,1,0,0,0,1,1,0,0,0,0,1,0
79424,25.16,5,0.6,-11.322,2014,2,18,0,1,0,0,1,0,0,0,0,1,0
92627,29.22,3,0.0,12.8568,2015,12,14,0,0,0,1,1,0,0,0,0,1,0
10035,272.646,3,0.1,18.1764,2017,9,20,0,0,0,1,1,0,0,0,1,0,0
10035,80.991,1,0.1,8.0991,2017,9,20,0,0,0,1,1,0,0,0,1,0,0
10035,2254.41,5,0.1,375.735,2017,9,20,0,0,0,1,1,0,0,0,1,0,0
19143,314.532,2,0.4,-83.8752,2017,8,22,1,0,0,0,0,0,1,0,0,0,1
44134,1474.802,7,0.3,-21.0686,2016,11,12,0,0,0,1,1,0,0,0,1,0,0
44134,1537.074,9,0.3,0.0,2016,11,12,0,0,0,1,1,0,0,0,1,0,0
44134,449.372,2,0.3,-12.8392,2016,11,12,0,0,0,1,1,0,0,0,1,0,0
97477,409.216,8,0.2,61.3824,2017,9,19,0,0,0,1,0,1,0,0,0,1,0
97477,72.588,2,0.7,-128.2388,2017,9,19,0,0,0,1,0,1,0,1,0,0,0
10009,327.996,6,0.1,54.666,2016,3,31,0,0,0,1,1,0,0,0,1,0,0
10011,767.214,14,0.1,161.9674,2014,12,27,0,0,0,1,0,0,1,0,1,0,0
90045,161.28,2,0.2,12.096,2016,8,16,1,0,0,0,0,1,0,0,0,0,1
94110,205.666,2,0.15,-12.098,2014,3,30,0,0,0,1,1,0,0,1,0,0,0
90805,340.704,6,0.2,-34.0704,2017,12,28,1,0,0,0,0,1,0,0,1,0,0
31907,354.9,5,0.0,88.725,2016,4,8,1,0,0,0,1,0,0,1,0,0,0
94110,1198.33,10,0.15,70.49,2014,3,18,0,0,1,0,0,0,1,1,0,0,0
19120,51.968,2,0.2,10.3936,2017,4,20,1,0,0,0,0,1,0,0,0,1,0
19120,42.408,3,0.2,9.5418,2017,4,20,1,0,0,0,0,1,0,0,0,1,0
33801,4.992,3,0.2,1.3728,2014,3,19,1,0,0,0,0,1,0,0,0,1,0
33801,20.016,3,0.2,5.5044,2014,3,19,1,0,0,0,0,1,0,0,0,1,0
97206,403.92,5,0.2,25.245,2016,12,11,1,0,0,0,0,0,1,0,1,0,0
10035,799.56,9,0.0,207.8856,2016,12,24,0,0,0,1,1,0,0,0,0,1,0
92307,563.92,5,0.2,7.049,2016,12,16,0,0,0,1,1,0,0,0,1,0,0
43302,7.712,2,0.2,1.7352,2017,12,1,1,0,0,0,0,0,1,0,0,1,0
77095,56.686,1,0.3,-14.5764,2016,10,20,0,0,1,0,1,0,0,0,1,0,0
98103,65.94,3,0.0,22.4196,2017,8,18,0,0,0,1,0,1,0,0,0,1,0
10035,68.16,3,0.0,27.9456,2015,11,28,0,0,0,1,0,1,0,0,0,1,0
37075,72.704,4,0.2,19.0848,2017,12,23,0,0,0,1,1,0,0,0,0,1,0
97206,66.294,1,0.7,-103.8606,2015,10,5,0,0,0,1,1,0,0,1,0,0,0
97206,291.168,4,0.2,-14.5584,2015,10,5,0,0,0,1,1,0,0,0,1,0,0
98105,177.568,2,0.2,8.8784,2017,9,11,0,1,0,0,1,0,0,0,1,0,0
95123,166.5,3,0.0,21.645,2015,12,12,0,0,0,1,1,0,0,0,0,1,0
3301,247.44,8,0.0,101.4504,2017,5,28,0,0,1,0,0,1,0,0,0,1,0
98105,22.14,3,0.0,6.4206,2015,11,20,0,0,0,1,0,0,1,0,0,1,0
47201,6.24,3,0.0,2.6208,2017,5,29,0,0,0,1,1,0,0,0,0,1,0
36116,21.36,8,0.0,8.1168,2015,9,8,0,0,0,1,0,1,0,0,0,1,0
94601,1159.056,9,0.2,43.4646,2017,12,2,0,0,0,1,0,1,0,0,1,0,0
98105,12.42,3,0.0,4.4712,2016,7,17,0,0,1,0,1,0,0,0,0,1,0
98105,24.75,5,0.0,10.89,2016,7,17,0,0,1,0,1,0,0,0,0,1,0
43302,63.824,2,0.2,9.5736,2015,11,20,0,0,0,1,1,0,0,0,0,1,0
90049,563.24,5,0.2,56.324,2016,9,24,0,0,0,1,0,1,0,0,1,0,0
44107,661.176,2,0.4,-231.4116,2016,10,21,0,0,0,1,0,1,0,0,0,0,1
94122,502.488,3,0.2,-87.9354,2014,7,8,0,0,0,1,0,1,0,0,0,0,1
95928,915.136,4,0.2,102.9528,2015,3,13,0,0,1,0,0,0,1,0,1,0,0
95928,327.76,8,0.0,91.7728,2015,3,13,0,0,1,0,0,0,1,0,0,1,0
24153,701.96,2,0.0,168.4704,2017,12,2,1,0,0,0,1,0,0,0,1,0,0
94109,25.83,3,0.0,9.5571,2017,11,30,1,0,0,0,0,0,1,0,0,1,0
97405,104.784,1,0.2,-14.4078,2016,11,4,0,0,1,0,0,1,0,0,1,0,0
97405,650.352,3,0.2,-97.5528,2016,11,4,0,0,1,0,0,1,0,0,1,0,0
93030,127.95,3,0.0,21.7515,2014,9,11,0,0,0,1,1,0,0,0,0,1,0
48185,272.94,3,0.0,30.0234,2014,1,20,0,0,0,1,1,0,0,0,0,1,0
48185,14.73,3,0.0,4.8609,2014,1,20,0,0,0,1,1,0,0,0,0,1,0
90008,47.04,4,0.0,15.9936,2016,8,30,0,0,0,1,1,0,0,0,0,1,0
10035,221.382,2,0.1,2.4598,2017,10,5,0,0,0,1,0,1,0,0,1,0,0
75217,108.4,5,0.6,-105.69,2017,9,3,0,0,0,1,1,0,0,0,0,1,0
75051,38.08,5,0.6,-29.512,2016,10,3,0,0,0,1,0,1,0,0,0,1,0
10009,113.568,2,0.2,12.7764,2016,11,21,0,1,0,0,0,0,1,1,0,0,0
10009,83.92,4,0.0,21.8192,2017,10,3,0,0,1,0,0,0,1,0,0,1,0
38109,561.584,2,0.2,70.198,2014,4,29,0,0,0,1,0,1,0,0,1,0,0
90004,14.76,2,0.0,4.2804,2016,12,15,0,0,0,1,1,0,0,0,0,1,0
45503,299.975,5,0.5,-167.986,2016,3,29,0,0,0,1,1,0,0,1,0,0,0
10011,396.92,4,0.0,198.46,2016,12,14,0,0,0,1,1,0,0,0,0,1,0
70506,241.96,2,0.0,33.8744,2017,5,30,1,0,0,0,1,0,0,1,0,0,0
70506,8.01,3,0.0,3.0438,2017,5,30,1,0,0,0,1,0,0,0,0,1,0
99207,569.568,2,0.2,7.1196,2017,8,31,0,0,1,0,0,1,0,0,1,0,0
77041,899.43,5,0.3,-12.849,2017,5,14,1,0,0,0,1,0,0,0,1,0,0
74133,368.97,3,0.0,81.1734,2016,10,31,0,0,0,1,0,1,0,0,1,0,0
94601,454.272,8,0.2,-73.8192,2015,10,24,1,0,0,0,0,0,1,0,1,0,0
28540,945.036,6,0.4,-299.2614,2014,11,3,0,0,0,1,1,0,0,0,0,0,1
28540,410.352,3,0.2,-51.294,2014,11,3,0,0,0,1,1,0,0,0,0,1,0
83201,35.0,4,0.0,14.7,2017,5,27,1,0,0,0,1,0,0,0,0,1,0
75023,974.988,4,0.3,-97.4988,2017,12,14,0,0,0,1,1,0,0,0,0,0,1
10024,589.41,5,0.1,-6.549,2014,10,4,1,0,0,0,1,0,0,0,1,0,0
10024,82.26,3,0.0,33.7266,2016,10,13,0,0,0,1,0,1,0,0,0,1,0
77095,103.5,5,0.6,-77.625,2017,3,4,0,0,1,0,0,0,1,0,0,1,0
94110,36.96,7,0.0,11.4576,2017,7,31,1,0,0,0,1,0,0,0,0,1,0
21215,261.96,2,0.0,23.5764,2017,5,14,1,0,0,0,0,1,0,0,1,0,0
40214,13.28,2,0.0,6.3744,2016,9,22,0,0,0,1,0,0,1,0,0,1,0
2908,72.42,6,0.0,23.8986,2016,12,2,0,0,0,1,0,0,1,0,0,1,0
19140,61.96,4,0.5,-53.2856,2014,1,14,1,0,0,0,0,1,0,1,0,0,0
33024,241.568,2,0.2,0.0,2017,6,3,0,0,0,1,1,0,0,1,0,0,0
10011,384.768,2,0.4,-115.4304,2017,6,3,0,0,0,1,0,1,0,0,0,0,1
19120,103.936,4,0.2,16.8896,2014,9,15,0,0,0,1,0,1,0,0,0,1,0
32839,289.568,2,0.2,10.8588,2016,11,20,0,0,0,1,0,1,0,1,0,0,0
40214,20.94,3,0.0,6.0726,2015,7,24,0,0,0,1,0,0,1,0,0,1,0
19143,332.832,4,0.2,-24.9624,2016,10,9,0,0,1,0,0,1,0,0,0,1,0
94122,218.352,3,0.2,0.0,2017,9,15,0,0,0,1,1,0,0,0,1,0,0
94122,529.9,5,0.0,105.98,2017,9,15,0,0,0,1,1,0,0,0,0,1,0
49201,302.67,3,0.0,72.6408,2017,1,16,0,0,1,0,1,0,0,0,1,0,0
37918,328.59,3,0.4,-147.8655,2014,10,20,1,0,0,0,0,1,0,0,0,0,1
19711,291.1,5,0.0,75.686,2015,10,25,0,0,0,1,0,1,0,0,1,0,0
98103,139.92,2,0.0,23.7864,2017,11,16,1,0,0,0,1,0,0,0,0,1,0
60126,634.116,6,0.3,-172.1172,2014,3,1,0,0,0,1,0,0,1,0,1,0,0
55044,155.88,6,0.0,38.97,2015,7,30,1,0,0,0,0,0,1,0,1,0,0
10035,327.564,4,0.1,21.8376,2015,11,1,0,0,1,0,1,0,0,0,1,0,0
14215,1522.638,9,0.1,169.182,2015,6,5,0,0,0,1,0,1,0,0,1,0,0
1841,194.25,2,0.3,-38.85,2014,5,7,0,0,0,1,1,0,0,0,0,0,1
1841,872.32,4,0.0,244.2496,2014,5,7,0,0,0,1,1,0,0,0,1,0,0
77095,317.058,3,0.3,-18.1176,2014,4,18,0,0,0,1,1,0,0,0,1,0,0
90008,170.352,3,0.2,-17.0352,2017,3,3,0,0,0,1,1,0,0,0,1,0,0
98105,101.94,3,0.0,30.582,2016,10,22,0,1,0,0,1,0,0,0,0,1,0
24153,8.8,5,0.0,3.872,2017,7,21,0,0,0,1,1,0,0,0,0,1,0
24153,302.94,3,0.0,69.6762,2017,7,21,0,0,0,1,1,0,0,1,0,0,0
20735,60.72,3,0.0,23.6808,2014,12,2,0,0,0,1,0,1,0,0,0,1,0
20735,239.84,8,0.0,64.7568,2014,12,2,0,0,0,1,0,1,0,0,1,0,0
92704,484.704,6,0.2,-84.8232,2016,5,26,0,0,0,1,1,0,0,0,1,0,0
40214,191.96,2,0.0,51.8292,2015,4,21,0,0,0,1,1,0,0,0,1,0,0
40214,209.88,3,0.0,35.6796,2015,4,21,0,0,0,1,1,0,0,0,0,1,0
90045,239.666,2,0.15,14.098,2016,6,17,1,0,0,0,1,0,0,1,0,0,0
65807,212.94,3,0.0,53.235,2017,1,13,0,0,1,0,0,1,0,1,0,0,0
94109,41.88,6,0.0,12.1452,2014,9,6,1,0,0,0,0,1,0,0,0,1,0
77590,102.438,1,0.3,-13.1706,2015,1,19,0,0,0,1,1,0,0,0,0,0,1
77590,199.304,4,0.3,-8.5416,2015,1,19,0,0,0,1,1,0,0,0,1,0,0
98115,698.352,3,0.2,52.3764,2016,12,25,0,0,0,1,1,0,0,0,1,0,0
44052,1421.664,8,0.4,-734.5264,2014,10,31,0,0,1,0,0,1,0,0,0,0,1
97477,564.195,3,0.5,-304.6653,2016,12,15,0,0,0,1,0,0,1,0,0,0,1
76017,21.184,2,0.6,-11.6512,2017,9,8,1,0,0,0,0,1,0,0,0,1,0
76017,213.43,5,0.3,-39.637,2017,9,8,1,0,0,0,0,1,0,0,1,0,0
85234,68.704,2,0.2,16.3172,2017,2,20,0,0,0,1,0,0,1,0,0,1,0
85234,386.91,9,0.5,-185.7168,2017,2,20,0,0,0,1,0,0,1,0,0,0,1
23464,356.85,5,0.0,60.6645,2017,10,26,0,0,0,1,1,0,0,0,0,0,1
8360,42.85,5,0.0,15.426,2017,5,12,0,0,1,0,1,0,0,0,0,1,0
22901,67.96,4,0.0,12.2328,2015,9,5,0,0,0,1,0,0,1,0,0,1,0
85023,46.872,7,0.2,3.5154,2014,10,10,0,0,0,1,0,0,1,0,0,1,0
90008,20.04,6,0.0,8.8176,2014,11,5,0,0,0,1,0,0,1,0,0,1,0
61701,41.552,2,0.6,-19.7372,2015,12,17,0,0,0,1,1,0,0,0,0,1,0
92024,225.296,2,0.2,22.5296,2017,7,21,0,0,0,1,1,0,0,0,1,0,0
27893,163.136,4,0.2,20.392,2015,5,20,0,0,0,1,1,0,0,0,0,1,0
87124,883.84,4,0.2,99.432,2015,11,14,0,0,0,1,1,0,0,0,1,0,0
87124,230.352,3,0.2,20.1558,2015,11,14,0,0,0,1,1,0,0,0,1,0,0
60076,266.352,6,0.6,-292.9872,2017,12,14,0,1,0,0,1,0,0,0,0,1,0
60076,56.328,3,0.6,-26.7558,2017,12,14,0,1,0,0,1,0,0,0,0,1,0
71901,159.92,4,0.0,31.984,2016,4,8,0,0,0,1,0,0,1,0,0,1,0
33180,50.496,6,0.2,8.2056,2016,11,4,0,0,0,1,0,1,0,0,0,1,0
37167,643.136,4,0.2,56.2744,2015,6,18,1,0,0,0,0,1,0,0,1,0,0
60623,359.772,2,0.3,-5.1396,2014,5,26,0,0,0,1,1,0,0,0,1,0,0
90008,122.136,3,0.2,-13.7403,2017,7,6,0,0,0,1,1,0,0,0,1,0,0
7501,121.96,2,0.0,20.7332,2016,6,28,0,0,1,0,1,0,0,0,1,0,0
8701,47.4,5,0.0,18.96,2017,9,15,0,0,0,1,0,1,0,0,0,1,0
8701,512.96,4,0.0,143.6288,2017,9,15,0,0,0,1,0,1,0,0,1,0,0
10035,253.764,2,0.1,31.0156,2016,7,24,0,0,1,0,0,1,0,0,1,0,0
60653,317.058,3,0.3,-18.1176,2017,4,20,0,0,0,1,1,0,0,0,1,0,0
60653,14.56,5,0.6,-6.188,2017,4,20,0,0,0,1,1,0,0,0,0,1,0
21215,344.94,3,0.0,31.0446,2016,9,3,0,0,1,0,1,0,0,1,0,0,0
21215,14.76,2,0.0,4.2804,2016,9,3,0,0,1,0,1,0,0,0,0,1,0
19143,20.096,4,0.2,3.0144,2017,7,25,0,0,1,0,1,0,0,0,0,1,0
19143,138.588,1,0.4,-34.647,2017,7,25,0,0,1,0,1,0,0,0,0,0,1
30318,129.93,3,0.0,12.993,2015,9,13,0,0,0,1,1,0,0,0,0,1,0
95823,9.98,1,0.0,2.7944,2016,11,10,0,0,0,1,0,0,1,0,0,1,0
60610,34.504,2,0.6,-15.5268,2015,11,16,0,0,0,1,0,1,0,0,0,1,0
77041,20.104,2,0.6,-16.5858,2015,8,25,0,1,0,0,1,0,0,0,0,1,0
77041,7.88,5,0.6,-3.94,2015,8,25,0,1,0,0,1,0,0,0,0,1,0
85023,35.445,1,0.5,-24.1026,2016,12,25,0,0,0,1,0,1,0,0,0,0,1
85023,47.968,2,0.2,4.1972,2016,12,25,0,0,0,1,0,1,0,0,1,0,0
77095,22.38,3,0.6,-7.833,2015,3,31,0,0,0,1,0,1,0,0,0,1,0
19140,113.372,2,0.3,-29.1528,2017,9,14,1,0,0,0,1,0,0,0,1,0,0
19140,127.936,8,0.2,4.7976,2017,9,14,1,0,0,0,1,0,0,0,0,1,0
98105,6.24,3,0.0,2.6208,2014,6,17,0,0,0,1,1,0,0,0,0,1,0
61604,7.968,3,0.6,-2.3904,2017,12,28,0,0,0,1,0,1,0,0,0,1,0
61604,113.372,2,0.3,-3.2392,2017,12,28,0,0,0,1,0,1,0,0,1,0,0
61604,2.96,2,0.6,-1.406,2017,12,28,0,0,0,1,0,1,0,0,0,1,0
36116,358.58,2,0.0,39.4438,2015,7,25,0,0,0,1,0,1,0,0,0,0,1
92704,146.04,1,0.2,-12.7785,2016,9,8,0,1,0,0,1,0,0,0,0,0,1
91360,22.72,1,0.0,9.3152,2017,10,15,0,0,0,1,0,1,0,0,0,1,0
22153,1059.12,4,0.0,307.1448,2016,9,12,0,0,0,1,0,1,0,0,1,0,0
92020,478.48,2,0.2,47.848,2014,7,6,0,0,0,1,0,0,1,0,1,0,0
90045,59.92,4,0.0,27.5632,2014,4,20,0,0,0,1,1,0,0,0,0,1,0
90008,218.352,3,0.2,-19.1058,2017,4,17,0,0,0,1,1,0,0,0,1,0,0
23320,1652.94,3,0.0,314.0586,2016,9,5,0,0,0,1,1,0,0,0,0,0,1
75217,131.376,6,0.6,-95.2476,2015,10,15,0,1,0,0,1,0,0,0,0,1,0
98105,2003.92,5,0.2,125.245,2015,12,1,0,0,1,0,0,0,1,0,1,0,0
31907,20.32,4,0.0,6.9088,2017,9,18,0,0,0,1,0,1,0,0,0,1,0
60540,602.651,7,0.3,-163.5767,2015,5,24,0,0,1,0,1,0,0,0,1,0,0
29406,14.76,2,0.0,4.2804,2017,12,10,0,0,0,1,0,1,0,0,0,1,0
98103,115.96,2,0.0,25.5112,2017,7,29,0,0,0,1,1,0,0,1,0,0,0
95823,1403.92,5,0.2,70.196,2014,12,16,0,0,0,1,0,1,0,0,1,0,0
10035,681.408,12,0.2,42.588,2015,11,30,0,0,0,1,1,0,0,1,0,0,0
19140,31.984,2,0.2,1.1994,2014,7,14,0,0,0,1,1,0,0,0,0,1,0
60653,84.272,2,0.6,-75.8448,2016,9,2,1,0,0,0,0,0,1,0,0,1,0
10011,523.92,5,0.2,-26.196,2016,9,30,0,0,0,1,1,0,0,1,0,0,0
60505,128.058,3,0.3,-23.7822,2015,4,25,0,0,0,1,1,0,0,0,1,0,0
10011,79.974,3,0.4,-29.3238,2017,11,19,0,1,0,0,0,0,1,0,0,0,1
31907,51.75,1,0.0,15.525,2016,7,14,0,0,0,1,1,0,0,0,0,1,0
98632,24.85,5,0.0,7.7035,2016,1,10,0,0,1,0,1,0,0,0,0,1,0
85234,621.76,4,0.2,46.632,2015,6,28,0,0,0,1,0,1,0,0,0,1,0
23666,186.54,3,0.0,41.0388,2015,11,8,0,0,1,0,1,0,0,0,0,1,0
61761,366.744,4,0.3,-110.0232,2015,3,30,0,0,0,1,0,0,1,0,1,0,0
90045,289.24,7,0.0,26.0316,2014,8,19,0,0,1,0,0,1,0,0,0,1,0
10009,205.164,2,0.1,13.6776,2015,11,1,0,0,0,1,1,0,0,0,1,0,0
60623,8.544,2,0.6,-7.476,2014,12,15,0,0,0,1,0,1,0,0,0,1,0
45503,598.458,3,0.3,-42.747,2015,8,21,0,0,0,1,0,1,0,0,1,0,0
45503,25.984,1,0.2,-3.8976,2015,8,21,0,0,0,1,0,1,0,0,0,1,0
93905,148.257,3,0.15,15.6978,2017,12,9,0,0,1,0,0,0,1,1,0,0,0
80219,4.224,3,0.2,1.2672,2014,8,23,0,0,0,1,1,0,0,0,0,1,0
10011,245.646,3,0.1,8.1882,2016,11,11,0,0,0,1,0,1,0,0,1,0,0
92105,523.392,3,0.2,52.3392,2017,11,9,0,0,0,1,0,1,0,0,1,0,0
10009,124.36,2,0.0,27.3592,2017,12,17,0,0,0,1,1,0,0,0,0,1,0
19134,198.744,4,0.3,-14.196,2017,7,18,0,0,0,1,1,0,0,0,1,0,0
94521,99.592,1,0.2,2.4898,2014,4,8,0,0,0,1,0,0,1,0,0,0,1
92804,363.92,5,0.2,-31.843,2016,12,11,0,1,0,0,1,0,0,0,1,0,0
92804,892.136,7,0.2,111.517,2016,12,11,0,1,0,0,1,0,0,0,0,0,1
28205,472.518,3,0.4,-149.6307,2016,9,2,0,0,0,1,1,0,0,0,0,0,1
43055,760.116,6,0.3,-43.4352,2017,6,19,0,0,1,0,0,1,0,0,1,0,0
