Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Order Date,Week,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Rolling_Mean_3,Sales_Rolling_Mean_7
10035,44.46,2,0.0,14.6718,0,0,0,1,1,0,0,0,0,1,0,2016-02-19,7,1,48.896,287.94,186.048,127.09866666666643,302.2927142857143
22153,51.94,1,0.0,21.2954,0,0,0,1,0,1,0,0,0,1,0,2014-01-10,2,1,44.46,48.896,287.94,48.43199999999977,307.1012857142858
3301,322.59,3,0.0,64.518,0,0,0,1,0,0,1,0,0,1,0,2016-01-17,2,1,51.94,44.46,48.896,139.6633333333331,177.69057142857147
10024,1242.9,5,0.1,262.39,0,0,1,0,0,0,1,0,1,0,0,2017-11-30,48,4,322.59,51.94,44.46,539.1433333333331,312.11057142857146
48227,31.4,5,0.0,10.048,1,0,0,0,0,0,1,0,0,1,0,2016-10-22,42,4,1242.9,322.59,51.94,532.2966666666665,290.0180000000001
14609,17.46,2,0.0,5.9364,0,0,0,1,1,0,0,0,0,1,0,2014-04-29,18,2,31.4,1242.9,322.59,430.5866666666664,251.37800000000007
10009,323.136,4,0.2,12.1176,0,0,0,1,1,0,0,1,0,0,0,2017-12-30,52,4,17.46,31.4,1242.9,123.99866666666645,290.5551428571429
6360,22.2,6,0.0,9.102,0,0,0,1,0,0,1,0,0,1,0,2015-05-31,22,2,323.136,17.46,31.4,120.93199999999979,287.3751428571429
53209,46.94,1,0.0,19.2454,1,0,0,0,0,1,0,0,0,1,0,2017-11-27,48,4,22.2,323.136,17.46,130.75866666666644,286.6608571428572
78207,99.918,2,0.3,-18.5562,0,0,0,1,0,1,0,0,0,0,1,2014-06-15,24,2,46.94,22.2,323.136,56.35266666666644,254.85057142857153
78207,797.944,4,0.3,-56.996,0,0,0,1,0,1,0,0,1,0,0,2014-06-15,24,2,99.918,46.94,22.2,314.93399999999974,191.28542857142864
90503,1114.272,4,0.2,41.7852,0,0,0,1,0,1,0,0,0,0,1,2016-12-13,50,4,797.944,99.918,46.94,670.7113333333331,345.98142857142864
85204,393.165,3,0.5,-204.4458,1,0,0,0,1,0,0,0,0,0,1,2015-07-26,30,3,1114.272,797.944,99.918,768.4603333333331,399.65357142857147
19120,516.488,7,0.2,-12.9122,0,0,0,1,0,0,1,0,0,1,0,2017-11-28,48,4,393.165,1114.272,797.944,674.6416666666664,427.2752857142858
19120,1007.232,6,0.2,75.5424,0,0,0,1,0,0,1,0,0,1,0,2017-11-28,48,4,516.488,393.165,1114.272,638.9616666666665,567.994142857143
19120,2065.32,12,0.4,-619.596,0,0,0,1,0,0,1,0,0,0,1,2017-11-28,48,4,1007.232,516.488,393.165,1196.3466666666666,856.3341428571429
19143,25.472,4,0.2,7.6416,0,0,0,1,1,0,0,0,0,1,0,2017-04-03,14,2,2065.32,1007.232,516.488,1032.6746666666666,845.6990000000002
78664,78.8528,2,0.32,-11.596,0,0,0,1,1,0,0,1,0,0,0,2017-12-28,52,4,25.472,2065.32,1007.232,723.2149333333331,742.9716857142857
92054,204.6,2,0.0,53.196,0,1,0,0,1,0,0,0,0,1,0,2015-09-22,39,3,78.8528,25.472,2065.32,102.97493333333318,613.018542857143
94110,321.568,2,0.2,28.1372,0,0,0,1,0,1,0,0,1,0,0,2017-11-14,46,4,204.6,78.8528,25.472,201.67359999999985,602.7904000000001
19134,127.104,6,0.2,28.5984,0,0,1,0,1,0,0,0,0,1,0,2014-01-16,3,1,321.568,204.6,78.8528,217.7573333333332,547.1641142857143
10035,599.292,6,0.1,93.2232,0,0,0,1,1,0,0,0,1,0,0,2016-10-03,40,4,127.104,321.568,204.6,349.32133333333314,488.8869714285715
80027,603.92,5,0.2,75.49,0,0,1,0,1,0,0,0,1,0,0,2014-11-11,46,4,599.292,127.104,321.568,443.4386666666665,280.11554285714294
13021,520.05,5,0.0,72.807,0,0,0,1,0,1,0,0,0,1,0,2017-05-21,20,2,603.92,599.292,127.104,574.4206666666665,350.7695428571429
32216,1166.92,5,0.2,131.2785,0,0,1,0,0,0,1,0,1,0,0,2015-03-29,13,1,520.05,603.92,599.292,763.6299999999998,506.20771428571436
42420,24.1,5,0.0,9.158,0,0,0,1,1,0,0,0,0,1,0,2015-10-28,44,4,1166.92,520.05,603.92,570.3566666666665,480.4220000000001
42420,33.11,7,0.0,12.9129,0,0,0,1,1,0,0,0,0,1,0,2015-10-28,44,4,24.1,1166.92,520.05,408.04333333333324,439.2137142857143
10024,1090.782,7,0.4,-290.8752,0,1,0,0,1,0,0,0,0,0,1,2015-07-31,31,3,33.11,24.1,1166.92,382.6639999999998,576.8820000000001
92037,151.72,4,0.0,27.3096,1,0,0,0,1,0,0,0,0,1,0,2014-11-24,48,4,1090.782,33.11,24.1,425.2039999999999,512.9431428571429
98502,155.25,3,0.0,46.575,0,0,1,0,1,0,0,0,0,1,0,2017-06-17,24,2,151.72,1090.782,33.11,465.91733333333315,448.8474285714286
98103,1618.37,13,0.0,356.0414,0,0,1,0,1,0,0,0,0,0,1,2015-12-21,52,4,155.25,151.72,1090.782,641.7799999999999,605.7502857142857
10011,13.96,2,0.0,6.7008,0,0,0,1,0,1,0,0,0,1,0,2015-07-06,28,3,1618.37,155.25,151.72,595.8599999999998,441.04171428571436
10011,155.82,3,0.0,63.8862,0,0,0,1,0,1,0,0,0,1,0,2015-07-06,28,3,13.96,1618.37,155.25,596.0499999999998,459.8588571428572
20016,1267.53,3,0.0,316.8825,0,0,0,1,1,0,0,0,1,0,0,2015-04-27,18,2,155.82,13.96,1618.37,479.1033333333332,636.2045714285715
7601,854.94,3,0.0,213.735,0,0,0,1,0,1,0,0,1,0,0,2014-07-11,28,3,1267.53,155.82,13.96,759.4299999999998,602.5128571428571
7601,124.11,9,0.0,52.1262,0,0,0,1,0,1,0,0,0,1,0,2014-07-11,28,3,854.94,1267.53,155.82,748.8599999999998,598.5685714285715
65109,86.62,2,0.0,8.662,0,0,0,1,0,0,1,0,0,1,0,2016-04-22,16,2,124.11,854.94,1267.53,355.2233333333332,588.7642857142857
63376,697.16,4,0.0,146.4036,0,0,0,1,0,0,1,0,0,0,1,2016-03-20,11,1,86.62,124.11,854.94,302.6299999999998,457.16285714285726
10035,722.352,3,0.2,90.294,0,0,1,0,1,0,0,1,0,0,0,2016-09-06,36,3,697.16,86.62,124.11,502.04399999999987,558.3617142857144
61107,254.604,14,0.3,-18.186,0,0,0,1,0,0,1,0,1,0,0,2017-10-12,41,4,722.352,697.16,86.62,558.0386666666665,572.4737142857143
33142,102.36,3,0.2,-3.8385,0,0,0,1,1,0,0,0,0,1,0,2016-03-08,10,1,254.604,722.352,697.16,359.7719999999999,406.02085714285715
19134,168.464,2,0.2,-29.4812,1,0,0,0,0,1,0,0,0,1,0,2015-07-03,27,3,102.36,254.604,722.352,175.1426666666665,307.9528571428572
19134,282.888,9,0.2,56.5776,1,0,0,0,0,1,0,0,0,1,0,2015-07-03,27,3,168.464,102.36,254.604,184.5706666666665,330.63542857142863
10009,108.4,2,0.0,22.764,0,0,0,1,0,0,1,0,0,1,0,2015-04-04,14,2,282.888,168.464,102.36,186.58399999999983,333.7468571428572
77095,107.772,2,0.3,-29.2524,0,0,0,1,1,0,0,0,1,0,0,2015-03-23,13,1,108.4,282.888,168.464,166.35333333333318,249.54857142857148
94122,194.848,4,0.2,12.178,1,0,0,0,1,0,0,0,1,0,0,2016-10-01,39,4,107.772,108.4,282.888,137.00666666666652,174.1908571428572
48227,1106.91,9,0.0,121.7601,0,0,0,1,0,1,0,0,1,0,0,2015-11-29,48,4,194.848,107.772,108.4,469.84333333333325,295.94885714285726
10701,836.592,8,0.4,-264.9208,0,0,0,1,1,0,0,0,0,0,1,2016-03-01,9,1,1106.91,194.848,107.772,712.7833333333332,400.839142857143
28110,31.984,2,0.2,1.999,0,0,0,1,0,1,0,0,0,1,0,2017-06-04,22,2,836.592,1106.91,194.848,658.4953333333332,381.3420000000001
90049,447.84,5,0.2,11.196,1,0,0,0,0,1,0,0,0,0,1,2014-06-25,26,2,31.984,836.592,1106.91,438.80533333333307,404.9065714285715
94122,8.73,3,0.0,4.1031,1,0,0,0,0,0,1,0,0,1,0,2016-06-14,24,2,447.84,31.984,836.592,162.8513333333331,390.66800000000006
77041,2.328,2,0.6,-0.7566,0,0,0,1,1,0,0,0,0,1,0,2016-11-19,46,4,8.73,447.84,31.984,152.96599999999975,375.60457142857155
92024,119.833,1,0.15,-12.6882,0,0,1,0,1,0,0,1,0,0,0,2017-12-18,51,4,2.328,8.73,447.84,43.63033333333311,364.88814285714295
72401,38.6,4,0.0,11.58,0,0,0,1,1,0,0,0,0,1,0,2014-01-20,4,1,119.833,2.328,8.73,53.58699999999977,212.27242857142863
72401,1067.94,3,0.0,224.2674,0,0,0,1,1,0,0,0,1,0,0,2014-01-20,4,1,38.6,119.833,2.328,408.79099999999977,245.32214285714295
22153,343.92,4,0.0,75.6624,0,0,0,1,1,0,0,0,0,0,1,2016-04-12,15,2,1067.94,38.6,119.833,483.48666666666645,289.88442857142866
90045,204.6,2,0.0,53.196,0,0,0,1,1,0,0,0,0,1,0,2014-09-29,40,3,343.92,1067.94,38.6,538.8199999999998,255.13585714285722
44221,8.352,6,0.2,1.2528,0,0,0,1,0,1,0,0,0,1,0,2015-05-08,19,2,204.6,343.92,1067.94,185.62399999999977,255.08185714285725
22801,455.1,2,0.0,100.122,1,0,0,0,0,0,1,0,0,0,1,2014-12-20,51,4,8.352,204.6,343.92,222.68399999999977,319.76357142857154
90004,195.184,1,0.2,19.5184,0,0,1,0,0,1,0,0,1,0,0,2016-07-02,26,3,455.1,8.352,204.6,219.5453333333331,330.5280000000001
10035,109.48,2,0.0,33.9388,0,0,1,0,1,0,0,0,0,1,0,2017-12-08,49,4,195.184,455.1,8.352,253.25466666666645,340.65371428571433
20852,172.5,2,0.0,51.75,0,0,0,1,1,0,0,0,1,0,0,2016-12-01,48,4,109.48,195.184,455.1,159.05466666666644,212.73371428571434
90036,892.224,3,0.2,89.2224,0,0,1,0,0,0,1,0,1,0,0,2017-02-26,8,1,172.5,109.48,195.184,391.40133333333307,291.06285714285724
33065,15.712,4,0.2,2.5532,0,1,0,0,0,1,0,0,0,1,0,2015-09-15,38,3,892.224,172.5,109.48,360.14533333333316,264.0788571428572
33065,55.968,1,0.2,-2.0988,0,1,0,0,0,1,0,0,0,1,0,2015-09-15,38,3,15.712,892.224,172.5,321.3013333333331,270.88114285714295
77041,95.984,4,0.3,-4.1136,0,0,0,1,1,0,0,0,1,0,0,2016-04-08,14,2,55.968,15.712,892.224,55.88799999999977,219.57885714285723
80219,544.008,3,0.2,40.8006,0,0,0,1,0,1,0,0,1,0,0,2016-07-18,29,3,95.984,55.968,15.712,231.98666666666645,269.41085714285725
80219,854.352,3,0.2,10.6794,0,0,0,1,0,1,0,0,1,0,0,2016-07-18,29,3,544.008,95.984,55.968,498.1146666666664,375.82114285714295
10009,579.136,4,0.2,21.7176,0,0,1,0,0,1,0,1,0,0,0,2016-07-14,28,3,854.352,544.008,95.984,659.165333333333,433.9120000000001
19134,141.372,2,0.3,-48.4704,0,0,0,1,0,1,0,0,1,0,0,2017-09-09,36,3,579.136,854.352,544.008,524.953333333333,326.64742857142863
19134,17.024,2,0.2,1.7024,0,0,0,1,0,1,0,0,0,1,0,2017-09-09,36,3,141.372,579.136,854.352,245.84399999999974,326.83485714285723
10024,113.79,3,0.0,20.4822,1,0,0,0,1,0,0,0,0,1,0,2016-12-04,48,4,17.024,141.372,579.136,90.72866666666646,335.09514285714295
90045,8.73,1,0.0,2.9682,0,0,0,1,1,0,0,0,0,1,0,2017-11-06,45,4,113.79,17.024,141.372,46.51466666666644,322.6302857142858
33437,47.952,3,0.2,13.7862,0,1,0,0,1,0,0,0,0,1,0,2016-10-28,43,4,8.73,113.79,17.024,56.82399999999978,251.76514285714293
33437,63.968,2,0.2,0.0,0,1,0,0,1,0,0,0,0,1,0,2016-10-28,43,4,47.952,8.73,113.79,40.21666666666644,138.85314285714293
33437,165.048,3,0.2,41.262,0,1,0,0,1,0,0,0,0,1,0,2016-10-28,43,4,63.968,47.952,8.73,92.32266666666645,79.69771428571435
98105,12.35,1,0.0,5.434,0,0,0,1,1,0,0,0,0,1,0,2014-08-11,33,3,165.048,63.968,47.952,80.45533333333312,61.26600000000007
93727,764.688,6,0.2,95.586,0,0,1,0,1,0,0,0,0,0,1,2014-12-12,50,4,12.35,165.048,63.968,314.0286666666664,168.07514285714294
93727,254.9745,3,0.15,11.9988,0,0,1,0,1,0,0,1,0,0,0,2014-12-12,50,4,764.688,12.35,165.048,344.00416666666644,188.24435714285718
10009,1141.938,9,0.1,139.5702,0,0,0,1,1,0,0,0,1,0,0,2017-12-18,51,4,254.9745,764.688,12.35,720.5334999999999,350.1312142857144
19013,6.696,1,0.2,0.5022,0,0,0,1,0,0,1,0,0,1,0,2017-03-10,10,1,1141.938,254.9745,764.688,467.8694999999998,344.23750000000007
19013,43.872,2,0.2,11.5164,0,0,0,1,0,0,1,0,0,1,0,2017-03-10,10,1,6.696,1141.938,254.9745,397.5019999999999,341.3666428571429
46350,41.85,5,0.0,10.881,1,0,0,0,1,0,0,0,0,1,0,2016-10-01,39,4,43.872,6.696,1141.938,30.80599999999985,323.76692857142865
90045,292.272,6,0.2,18.267,0,0,0,1,0,1,0,0,1,0,0,2014-12-24,52,4,41.85,43.872,6.696,125.99799999999986,363.7557857142857
80027,29.328,3,0.2,3.666,0,0,0,1,0,1,0,0,0,1,0,2017-09-23,38,3,292.272,41.85,43.872,121.14999999999982,258.70435714285725
76106,388.43,5,0.3,-88.784,0,1,0,0,1,0,0,0,1,0,0,2016-05-26,21,2,29.328,292.272,41.85,236.6766666666665,277.76942857142865
10009,39.88,2,0.0,11.1664,0,0,0,1,0,1,0,0,0,1,0,2016-11-22,47,4,388.43,29.328,292.272,152.54599999999985,120.33257142857148
22153,572.76,6,0.0,166.1004,0,0,1,0,1,0,0,0,0,1,0,2016-12-23,51,4,39.88,388.43,29.328,333.6899999999998,201.19885714285718
22153,286.38,3,0.0,83.0502,0,0,1,0,1,0,0,0,0,1,0,2016-12-23,51,4,572.76,39.88,388.43,299.6733333333331,235.84285714285718
22204,61.96,2,0.0,4.3372,0,0,1,0,0,0,1,1,0,0,0,2015-09-19,38,3,286.38,572.76,39.88,307.03333333333313,238.71571428571434
31907,23.99,1,0.0,5.5177,0,0,0,1,1,0,0,0,0,1,0,2017-07-03,27,3,61.96,286.38,572.76,124.1099999999998,200.38971428571435
91104,161.568,2,0.2,-8.0784,1,0,0,0,1,0,0,0,1,0,0,2016-06-20,25,2,23.99,61.96,286.38,82.50599999999982,219.28114285714292
43229,155.372,2,0.3,-13.3176,0,0,0,1,1,0,0,0,1,0,0,2016-09-24,38,3,161.568,23.99,61.96,113.64333333333315,185.98714285714294
90032,183.84,8,0.0,62.5056,0,0,0,1,0,1,0,0,0,1,0,2016-12-18,50,4,155.372,161.568,23.99,166.92666666666648,206.5528571428572
19120,51.072,6,0.2,5.1072,0,0,0,1,0,0,1,0,0,1,0,2015-06-14,24,2,183.84,155.372,161.568,130.09466666666648,132.02600000000007
94109,37.05,3,0.0,16.302,0,0,0,1,1,0,0,0,0,1,0,2016-05-23,21,2,51.072,183.84,155.372,90.65399999999981,96.40742857142864
90008,25.11,3,0.0,6.5286,0,0,0,1,1,0,0,0,0,1,0,2017-04-02,13,2,37.05,51.072,183.84,37.74399999999981,91.14314285714292
10011,29.78,2,0.0,8.0406,0,0,1,0,1,0,0,0,0,1,0,2017-03-31,13,1,25.11,37.05,51.072,30.646666666666476,91.97028571428577
60201,258.279,3,0.3,-70.1043,0,0,1,0,1,0,0,0,1,0,0,2014-10-03,40,4,29.78,25.11,37.05,104.38966666666647,105.7861428571429
94109,300.904,1,0.2,11.2839,0,0,0,1,0,1,0,0,0,0,1,2017-05-04,18,2,258.279,29.78,25.11,196.3209999999998,126.57642857142865
76106,1.988,1,0.6,-1.4413,1,0,0,0,1,0,0,0,0,1,0,2017-04-26,17,2,300.904,258.279,29.78,187.05699999999982,100.5975714285715
90049,145.568,2,0.2,0.0,0,0,1,0,1,0,0,0,1,0,0,2014-09-26,39,3,1.988,300.904,258.279,149.48666666666648,114.09700000000007
85705,899.136,4,0.2,-146.1096,1,0,0,0,0,1,0,0,1,0,0,2017-11-10,45,4,145.568,1.988,300.904,348.89733333333317,237.2521428571429
90660,145.9,5,0.0,62.737,1,0,0,0,0,0,1,0,0,1,0,2017-07-08,27,3,899.136,145.568,1.988,396.86799999999977,254.50785714285718
80906,590.058,7,0.7,-786.744,0,0,0,1,1,0,0,1,0,0,0,2015-12-24,52,4,145.9,899.136,145.568,545.0313333333331,334.54757142857153
84604,912.75,5,0.0,118.6575,0,0,0,1,1,0,0,0,0,0,1,2015-09-14,38,3,590.058,145.9,899.136,549.5693333333331,428.0434285714286
60505,83.952,3,0.6,-90.2484,0,0,0,1,0,0,1,0,0,1,0,2016-09-03,35,3,912.75,590.058,145.9,528.9199999999997,397.05028571428574
30080,18.84,3,0.0,7.1592,0,1,0,0,0,0,1,0,0,1,0,2016-02-05,5,1,83.952,912.75,590.058,338.51399999999984,399.45771428571436
30080,239.98,2,0.0,52.7956,0,1,0,0,0,0,1,1,0,0,0,2016-02-05,5,1,18.84,83.952,912.75,114.25733333333314,412.9451428571429
60505,652.45,5,0.5,-430.617,0,0,0,1,0,1,0,0,0,0,1,2017-10-09,41,4,239.98,18.84,83.952,303.7566666666665,377.70428571428573
60505,66.645,3,0.5,-42.6528,0,0,0,1,0,1,0,0,0,0,1,2017-10-09,41,4,652.45,239.98,18.84,319.6916666666665,366.38214285714287
43229,205.176,2,0.4,-58.1332,0,0,0,1,0,0,1,0,0,0,1,2016-04-19,16,2,66.645,652.45,239.98,308.09033333333315,311.39900000000006
19143,154.764,3,0.4,-36.1116,1,0,0,0,0,0,1,0,0,0,1,2014-04-06,14,2,205.176,66.645,652.45,142.19499999999985,203.1152857142858
10024,39.98,2,0.0,9.995,0,0,0,1,1,0,0,0,0,1,0,2016-09-02,35,3,154.764,205.176,66.645,133.30666666666653,196.8335714285715
85023,393.165,3,0.5,-204.4458,0,0,0,1,1,0,0,0,0,0,1,2016-09-25,38,3,39.98,154.764,205.176,195.96966666666654,250.3085714285715
10035,408.006,2,0.1,72.5344,0,0,0,1,0,1,0,0,1,0,0,2016-07-09,27,3,393.165,39.98,154.764,280.38366666666656,274.3122857142858
10035,165.28,4,0.0,14.8752,0,0,0,1,0,1,0,0,0,1,0,2016-07-09,27,3,408.006,393.165,39.98,322.1503333333332,204.7165714285715
92627,37.74,3,0.0,12.8316,0,0,1,0,0,0,1,0,0,1,0,2017-01-28,4,1,165.28,408.006,393.165,203.6753333333332,200.5872857142858
77041,4.928,4,0.6,-1.4784,1,0,0,0,0,1,0,0,0,1,0,2015-09-21,39,3,37.74,165.28,408.006,69.31599999999985,171.98042857142863
35630,1819.86,14,0.0,163.7874,0,0,1,0,1,0,0,0,1,0,0,2014-12-19,51,4,4.928,37.74,165.28,620.8426666666664,409.8512857142858
79109,2453.43,5,0.3,-350.49,0,1,0,0,1,0,0,0,1,0,0,2015-10-15,42,4,1819.86,4.928,37.74,1426.0726666666667,754.6298571428571
60653,470.302,7,0.3,-87.3418,1,0,0,0,0,0,1,0,1,0,0,2017-06-13,24,2,2453.43,1819.86,4.928,1581.1973333333333,765.6494285714286
31907,452.94,3,0.0,67.941,0,0,0,1,0,0,1,0,0,0,1,2017-06-12,24,2,470.302,2453.43,1819.86,1125.5573333333334,772.0685714285713
6457,27.46,2,0.0,9.8856,0,1,0,0,1,0,0,0,0,1,0,2014-05-04,18,2,452.94,470.302,2453.43,316.90066666666667,752.38
8360,244.006,2,0.3,-31.3722,0,0,0,1,1,0,0,0,0,0,1,2016-03-11,10,1,27.46,452.94,470.302,241.46866666666665,781.8465714285715
77506,1024.716,6,0.3,-29.2776,1,0,0,0,0,1,0,0,1,0,0,2016-08-26,34,3,244.006,27.46,452.94,432.0606666666666,927.5305714285714
85301,121.376,4,0.2,-3.0344,0,0,0,1,1,0,0,0,0,1,0,2014-08-08,32,3,1024.716,244.006,27.46,463.36599999999993,684.89
48234,872.94,3,0.0,226.9644,0,0,0,1,0,1,0,0,1,0,0,2017-12-09,49,4,121.376,1024.716,244.006,673.0106666666666,459.1057142857144
77036,6.688,4,0.6,-4.0128,0,1,0,0,1,0,0,0,0,1,0,2015-12-01,49,4,872.94,121.376,1024.716,333.66799999999995,392.87514285714286
90008,42.6,3,0.0,16.614,0,0,0,1,0,0,1,0,0,1,0,2015-11-03,45,4,6.688,872.94,121.376,307.4093333333333,334.25514285714286
10035,977.292,6,0.1,173.7408,0,0,0,1,0,1,0,0,1,0,0,2017-11-24,47,4,42.6,6.688,872.94,342.1933333333333,469.94542857142864
98661,9.64,2,0.0,3.6632,0,0,0,1,0,1,0,0,0,1,0,2017-10-30,44,4,977.292,42.6,6.688,343.1773333333333,436.4645714285715
90045,9.94,2,0.0,3.0814,0,0,0,1,0,0,1,0,0,1,0,2016-11-24,47,4,9.64,977.292,42.6,332.2906666666666,291.4965714285715
90004,1004.976,6,0.2,-175.8708,0,0,0,1,0,0,1,0,0,0,1,2015-08-01,31,3,9.94,9.64,977.292,341.5186666666666,417.72514285714294
90036,8.36,2,0.0,3.0096,1,0,0,0,1,0,0,0,0,1,0,2017-09-12,37,3,1004.976,9.94,9.64,341.0919999999999,294.2137142857144
19120,63.686,1,0.3,-9.098,0,0,0,1,1,0,0,0,1,0,0,2017-12-11,50,4,8.36,1004.976,9.94,359.00733333333324,302.3562857142858
89031,1669.6,4,0.0,116.872,0,0,1,0,1,0,0,0,0,0,1,2017-12-10,49,4,63.686,8.36,1004.976,580.5486666666666,534.7848571428573
85705,206.112,6,0.2,48.9516,0,0,0,1,1,0,0,0,0,1,0,2015-12-06,49,4,1669.6,63.686,8.36,646.466,424.61628571428577
18103,11.648,2,0.2,3.3488,0,0,0,1,1,0,0,0,0,1,0,2016-07-22,29,3,206.112,1669.6,63.686,629.1199999999999,424.9031428571429
92677,203.983,2,0.15,16.7986,0,0,0,1,0,0,1,1,0,0,0,2017-02-10,6,1,11.648,206.112,1669.6,140.58099999999993,452.62357142857155
2149,782.94,3,0.0,203.5644,0,0,1,0,1,0,0,1,0,0,0,2017-09-15,37,3,203.983,11.648,206.112,332.8569999999999,420.904142857143
43229,8.32,5,0.2,2.288,0,0,1,0,1,0,0,0,0,1,0,2014-03-11,11,1,782.94,203.983,11.648,331.7476666666666,420.8984285714286
13601,1573.488,7,0.2,196.686,0,0,1,0,0,1,0,1,0,0,0,2014-12-31,1,4,8.32,782.94,203.983,788.2493333333333,636.5844285714286
98103,171.96,2,0.0,44.7096,0,0,1,0,1,0,0,0,0,0,1,2015-03-16,12,1,1573.488,8.32,782.94,584.5893333333332,422.6358571428572
10011,1044.63,5,0.4,-295.9785,0,1,0,0,1,0,0,0,0,0,1,2017-06-30,26,2,171.96,1573.488,8.32,930.026,542.424142857143
90004,603.92,5,0.2,-67.941,1,0,0,0,1,0,0,0,1,0,0,2014-11-23,47,4,1044.63,171.96,1573.488,606.8366666666666,627.0344285714287
90004,381.44,2,0.2,23.84,1,0,0,0,1,0,0,0,1,0,0,2014-11-23,47,4,603.92,1044.63,171.96,676.6633333333333,652.3854285714286
79907,763.28,5,0.3,-21.808,1,0,0,0,1,0,0,0,1,0,0,2014-12-15,51,4,381.44,603.92,1044.63,582.8799999999999,649.5768571428572
10024,382.806,9,0.4,-153.1224,1,0,0,0,1,0,0,0,0,0,1,2015-08-09,32,3,763.28,381.44,603.92,509.1753333333333,703.0748571428572
10024,47.04,3,0.0,18.3456,1,0,0,0,1,0,0,0,0,1,0,2015-08-09,32,3,382.806,763.28,381.44,397.7086666666666,485.0108571428572
10024,6.16,2,0.0,2.9568,1,0,0,0,1,0,0,0,0,1,0,2015-08-09,32,3,47.04,382.806,763.28,145.33533333333324,461.32514285714296
61604,359.058,3,0.3,-35.9058,1,0,0,0,0,0,1,1,0,0,0,2015-03-24,13,1,6.16,47.04,382.806,137.41933333333324,363.3862857142858
43229,47.992,2,0.3,-2.0568,0,0,0,1,1,0,0,0,1,0,0,2017-05-08,19,2,359.058,6.16,47.04,137.7366666666666,283.9680000000001
10011,547.3,13,0.0,175.136,1,0,0,0,0,1,0,0,0,1,0,2017-10-16,42,4,47.992,359.058,6.16,318.11666666666656,307.66228571428576
75007,15.992,2,0.6,-13.993,0,0,1,0,1,0,0,0,0,1,0,2017-11-19,46,4,547.3,47.992,359.058,203.76133333333323,200.9068571428572
19901,211.96,2,0.0,42.392,0,0,1,0,0,1,0,0,0,1,0,2016-05-08,18,2,15.992,547.3,47.992,258.41733333333326,176.50028571428578
90008,290.666,2,0.15,27.3568,0,0,0,1,0,1,0,1,0,0,0,2014-05-26,22,2,211.96,15.992,547.3,172.87266666666656,211.30400000000006
98031,198.46,2,0.0,99.23,0,0,0,1,1,0,0,0,0,1,0,2017-07-08,27,3,290.666,211.96,15.992,233.69533333333325,238.77542857142862
70506,517.5,6,0.0,155.25,0,0,0,1,1,0,0,0,1,0,0,2015-09-24,39,3,198.46,290.666,211.96,335.5419999999999,261.41
44105,17.92,5,0.2,2.464,0,0,1,0,1,0,0,0,0,1,0,2017-06-21,25,2,517.5,198.46,290.666,244.62666666666658,257.11400000000003
20016,41.37,3,0.0,17.3754,0,0,0,1,1,0,0,0,0,1,0,2016-05-26,21,2,17.92,517.5,198.46,192.26333333333324,184.8382857142858
53209,34.79,7,0.0,10.7849,1,0,0,0,1,0,0,0,0,1,0,2014-05-12,20,2,41.37,17.92,517.5,31.359999999999925,187.52371428571433
10011,1018.104,4,0.4,-373.3048,0,0,0,1,1,0,0,0,0,0,1,2015-01-10,2,1,34.79,41.37,17.92,364.75466666666665,302.68714285714293
77041,21.936,2,0.6,-10.4196,0,0,0,1,0,1,0,0,0,1,0,2015-09-17,38,3,1018.104,34.79,41.37,358.27666666666664,264.2971428571429
19134,42.368,2,0.2,8.4736,0,0,0,1,0,1,0,0,0,1,0,2014-09-07,36,3,21.936,1018.104,34.79,360.80266666666654,241.9982857142858
94110,14.82,3,0.0,6.2244,0,0,0,1,0,1,0,0,0,1,0,2016-11-07,45,4,42.368,21.936,1018.104,26.374666666666588,170.18685714285724
19140,310.88,2,0.2,23.316,1,0,0,0,1,0,0,0,0,1,0,2017-12-10,49,4,14.82,42.368,21.936,122.68933333333325,212.0382857142858
19143,853.092,6,0.4,-227.4912,0,0,0,1,1,0,0,0,0,0,1,2014-08-16,33,3,310.88,14.82,42.368,392.9306666666666,327.99857142857155
43229,21.88,5,0.2,6.2905,0,0,0,1,1,0,0,0,0,1,0,2016-03-14,11,1,853.092,310.88,14.82,395.28399999999993,326.1542857142858
98115,515.88,6,0.0,113.4936,0,0,1,0,1,0,0,0,0,0,1,2014-06-03,23,2,21.88,853.092,310.88,463.6173333333333,254.40800000000007
10035,1931.04,9,0.1,321.84,0,0,1,0,1,0,0,0,1,0,0,2015-07-13,29,3,515.88,21.88,853.092,822.9333333333334,527.137142857143
94122,71.992,1,0.2,-0.8999,0,0,0,1,1,0,0,0,1,0,0,2017-10-30,44,4,1931.04,515.88,21.88,839.6373333333332,531.369142857143
60610,765.625,7,0.5,-566.5625,0,0,1,0,1,0,0,0,0,0,1,2017-09-08,36,3,71.992,1931.04,515.88,922.8856666666667,638.6270000000001
